address,is_verified,contract_name,compiler_version,source,has_variable_rw_set,rw_confidence,rw_evidence_functions,rw_reasoning,rw_error,rw_branch_condition
0x1c479675ad559dc151f6ec7ed3fbf8cee79582b6,TRUE,TransparentUpgradeableProxy,v0.8.9+commit.e5eed63a,etherscan,1,high,admin;implementation;changeAdmin;upgradeTo;upgradeToAndCall,ifAdmin根据调用者是否管理员分支：管理员分支读取/写入管理员槽（_ADMIN_SLOT），非管理员分支通过_fallback()读取实现槽（_IMPLEMENTATION_SLOT），两者是不同的state variable，导致RW-set不固定。,,
0x7d0ccaa3fac1e5a943c5168b6ced828691b46b36,TRUE,DexRouter,v0.8.17+commit.8df45f5f,etherscan,1,high,initialize,initialize() 的 initializer 修饰器中，if(isTopLevelCall) 分支写入 _initializing，而 else 分支不写入，导致两个分支写入了不同的存储变量集合（仅 _initialized 与 _initialized+_initializing）。,,
0x4c9edd5852cd905f086c759e8383e09bff1e68b3,TRUE,USDe,v0.8.19+commit.7dd6d404,etherscan,1,high,transferFrom;burnFrom,transferFrom/burnFrom调用_spendAllowance，当allowance非最大值时写入_allowances，最大值时不写，导致不同路径读写集合不同。,,
0xa2cd3d43c775978a96bdbf12d733d5a1ed94fb18,TRUE,Chain,v0.5.16+commit.9c3226ce,etherscan,1,high,transfer;transferFrom;delegate;delegateBySig,transfer/delegate 等最终调用 _writeCheckpoint：若 nCheckpoints>0 且最近检查点在当前块，只写 checkpoints；否则同时写 checkpoints 和 numCheckpoints，导致 RW 集随运行时状态变化。,,
0x0000000aa232009084bd71a5797d089aa4edfad4,TRUE,Angstrom,v0.8.26+commit.8a97fa7a,etherscan,1,high,beforeSwap;beforeAddLiquidity;beforeRemoveLiquidity,beforeSwap 未解锁分支写 _lastBlockUpdated，已解锁分支不写；beforeAdd/RemoveLiquidity 不同 tick/rewards 分支读写 poolRewards 字段或 lastGrowthInside，RW-set 不固定。,,
0x00000688768803bbd44095770895ad27ad6b0d95,FALSE,,,none,,,,,,
0x4c1746a800d224393fe2470c70a35717ed4ea5f1,TRUE,PProxy,v0.8.25+commit.b61c2a91,etherscan,0,high,,合约仅有构造函数和fallback，构造函数中的if(data.length>0)分支决定调用delegatecall或检查msg.value，但未读写不同的显式状态变量；fallback无分支。不存在分支依赖的可变读写集。,,
0xec53bf9167f50cdeb3ae105f56099aaab9061f83,TRUE,TransparentUpgradeableProxy,v0.8.20+commit.a1b79de6,etherscan,1,high,fallback;receive,fallback/receive调用_fallback，在msg.sender为admin分支内，依据selector分别执行upgradeTo、changeAdmin等，读写_IMPLEMENTATION_SLOT和_ADMIN_SLOT等不同存储变量；分支条件依赖msg.sender和msg.sig，满足可变读写集特征。,,
0xd4bc53434c5e12cb41381a556c3c47e1a86e80e3,FALSE,,,none,,,,,,
0x455e53cbb86018ac2b8092fdcd39d8444affc3f6,TRUE,PolygonEcosystemToken,v0.8.21+commit.d9974bed,etherscan,1,high,transferFrom;grantRole;revokeRole;renounceRole,transferFrom 中 _spendAllowance 按 allowance 是否为 max 决定是否写 _allowances；grantRole/revokeRole/renounceRole 按角色是否存在决定是否写 _roles 与 _roleMembers，导致不同路径读写变量集合不同。,,
0x0000000000a39bb272e79075ade125fd351887ac,TRUE,ERC1967Proxy,v0.8.17+commit.8df45f5f,etherscan,0,high,,合约外部可写函数仅有fallback/receive，直接委托调用，无运行时条件分支读写不同状态变量。internal函数虽有分支但不属于external/public，故不满足条件。,,
0x29469395eaf6f95920e59f858042f0e28d98a20b,TRUE,ERC1967Proxy,v0.8.17+commit.8df45f5f,etherscan,0,high,,代理合约的fallback/receive仅固定读取实现地址并delegatecall，无运行时条件分支，读写集固定。,,
0xd533a949740bb3306d119cc777fa900ba034cd52,TRUE,Vyper_contract,vyper:0.2.4,etherscan,1,high,start_epoch_time_write;future_epoch_time_write;mint,在start_epoch_time_write和future_epoch_time_write中，if分支调用_update_mining_parameters，读写start_epoch_time、mining_epoch、rate、start_epoch_supply；else分支仅读start_epoch_time。mint函数中if分支额外更新这些变量，否则不更新，导致读写集不同。,,
0xc005dc82818d67af737725bd4bf75435d065d239,TRUE,TransparentUpgradeableProxy,v0.8.19+commit.7dd6d404,etherscan,1,high,"transferFrom;safeTransferFrom;safeTransferFrom(address,address,uint256,bytes)",transferFrom/safeTransferFrom在ERC721Enumerable的_beforeTokenTransfer中，根据from==0、to==0、from!=to等条件，分别读写_allTokens、_ownedTokens、_ownedTokensIndex、_allTokensIndex等不同状态变量，导致RW集不固定。,,
0x4a220e6096b25eadb88358cb44068a3248254675,TRUE,StandardToken,v0.4.21+commit.dfe3193c,etherscan,0,high,,合约中仅有decreaseApproval包含if/else分支，但两个分支都读写同一个mapping变量allowed，只是具体值不同，不构成不同变量读写集，其余函数无分支或不影响读写集。,,
0xd1d2eb1b1e90b638588728b4130137d262c87cae,TRUE,ERC1967Proxy,v0.8.9+commit.e5eed63a,etherscan,1,high,admin;implementation;changeAdmin;upgradeTo;upgradeToAndCall,TransparentUpgradeableProxy 的 admin 等函数经 ifAdmin 修饰器分支，管理员分支读写代理的 admin/implementation 槽位，非管理员分支走 fallback delegatecall 到实现合约，读写实现存储，导致不同分支读写不同状态变量。,,
0x4d224452801aced8b2f0aebe155379bb5d594381,TRUE,SimpleToken,v0.8.10+commit.fc410830,etherscan,0,high,,所有非 view/pure 的 external/public 函数（如 transfer、approve、transferFrom 等）均无运行时条件分支，仅通过 require 检查后直接读写固定的 _balances、_allowances、_totalSupply 等状态变量，不存在分支导致不同读写集的情况。,,
0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e,FALSE,,,none,,,,,,
0xf6aa583040775bb67db45291b1d89828bbff3d0e,FALSE,,,none,,,,,,
0xfaf17849fb05a11a4e233f221bac99ca43fc83f8,TRUE,ERC1967Proxy,v0.8.20+commit.a1b79de6,etherscan,0,high,,所有非view/pure的external/public函数中，唯一的分支出现在TransparentUpgradeableProxy的_fallback，但各分支读写的是同一存储槽IMPLEMENTATION_SLOT，仅读/写不同，未出现不同state variable。,,
0x06a9ab27c7e2255df1815e6cc0168d7755feb19a,TRUE,ERC1967Proxy,v0.8.24+commit.e11b9ed9,etherscan,0,high,,所有非 view/pure 的 external/public 函数（仅 fallback 和 receive）无运行时条件分支，读写集固定；内部函数虽有分支但读写集相同。,,
0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,TRUE,ERC1967Proxy,v0.8.17+commit.8df45f5f,etherscan,0,high,,该代理合约的external/public函数仅fallback和receive，它们内部无if/else等运行时分支，直接读取同一个_IMPLEMENTATION_SLOT并委托调用，未出现分支读写不同状态变量的情况。,,
0x76600115c5cbe56d82bde2af8cafb3801aee5efe,FALSE,,,none,,,,,,
0x0000e0ca771e21bd00057f54a68c30d400000000,FALSE,,,none,,,,,,
0xeeeeee9ec4769a09a76a83c7bc42b185872860ee,TRUE,ERC20Router,v0.8.25+commit.b61c2a91,etherscan,1,high,permitMulticall;delegatecallMulticall,permitMulticall和delegatecallMulticall调用内部_setRecipient，当refundTo为0/1或合约自身时返回/revert不写RECIPIENT_STORAGE_SLOT，否则写入；_clearRecipient按当前值决定是否清除，导致读写集随运行时值变化。,,
0xbd216513d74c8cf14cf4747e6aaa6420ff64ee9e,TRUE,PositionManager,v0.8.26+commit.8a97fa7a,etherscan,1,high,modifyLiquidities;modifyLiquiditiesWithoutUnlock;transferFrom;_handleAction;_mint,modifyLiquidities 经 _handleAction 按 action 参数分支，不同动作写 nextTokenId、positionInfo、poolKeys 等不同变量；_mint 中 poolKeys 条件写入与否分支不同；transferFrom 按 hasSubscriber 决定是否额外写 subscriber 与 positionInfo。,,
0x45804880de22913dafe09f4980848ece6ecbaf78,TRUE,AdminUpgradeabilityProxy,v0.4.24+commit.e67f0147,etherscan,1,high,changeAdmin;upgradeTo;upgradeToAndCall,ifAdmin 修饰符分支：若 msg.sender 为管理员，执行函数体读写 ADMIN_SLOT/IMPLEMENTATION_SLOT（如 changeAdmin 写 ADMIN_SLOT）；否则执行 _fallback 读取 ADMIN_SLOT 并委托调用实现合约（读取 IMPLEMENTATION_SLOT）。不同分支访问的存储变量集合不同。,,
0xef4fb24ad0916217251f553c0596f8edc630eb66,TRUE,TransparentUpgradeableProxy,v0.8.9+commit.e5eed63a,etherscan,1,high,admin;implementation;changeAdmin;upgradeTo;upgradeToAndCall,TransparentUpgradeableProxy 的 ifAdmin 修饰符产生分支：true 分支执行函数体（读写 admin 或 implementation 槽），false 分支调用 _fallback（读 admin、implementation 槽并 delegatecall），分支间读写不同的存储变量。,,
0x03f34be1bf910116595db1b11e9d1b2ca5d59659,TRUE,Tokenlon,v0.6.12+commit.27d51765,etherscan,1,high,admin;implementation;changeAdmin;upgradeTo;upgradeToAndCall,管理员分支只访问admin槽；非管理员分支进入_fallback，额外读取implementation槽并委托调用，导致不同路径读写集不同。,,
0xbc0663ef63add180609944c58ba7d4851890ca45,TRUE,FulfillHelper,v0.8.4+commit.c7e474f2,etherscan,0,high,,所有非 view/pure 函数中的 if/else 分支仅涉及外部调用、revert 或 ETH/ERC20 余额，未在分支中读写不同的合约状态变量（guardian、nextGuardian、swapProtocols、mayanProtocols）。,,
0x8c0bfc04ada21fd496c55b8c50331f904306f564,TRUE,ValidatorTimelock,v0.8.24+commit.e11b9ed9,etherscan,0,high,,所有external/public函数中的if分支均为权限检查或revert，未出现不同分支读写不同状态变量；各分支只访问同一状态变量（如validators、committedBatchTimestamp、executionDelay）。,,
0x253553366da8546fc250f225fe3d25d0c782303b,TRUE,ETHRegistrarController,v0.8.17+commit.8df45f5f,etherscan,1,high,BaseRegistrarImplementation.register;BaseRegistrarImplementation.registerOnly,if(_exists(id)) 为真时 _burn 多写 _tokenApprovals；为假跳过，两分支读写集合不同。,,
0x95835589f6e03a9a0f3bae95ab41c75122101fc8,TRUE,NewtonClaim,v0.8.28+commit.7893614a,etherscan,0,high,,所有非 view/pure 函数中的条件分支仅导致 revert 或 return，未出现不同分支读写不同状态变量的情况。,,
0xc71b5f631354be6853efe9c3ab6b9590f8302e81,TRUE,PolyhedraNetworkToken,v0.8.24+commit.e11b9ed9,etherscan,1,high,mint;transfer;transferFrom;burn;burnFrom,在mint、transfer等经由_update的路径中，if (from==0)分支写_totalSupply，else分支读写_balances；if (to==0)分支写_totalSupply，else分支写_balances。不同分支读写的state variable集合不同。,,
0x163f8c2467924be0ae7b5347228cabf260318753,TRUE,WLD,v0.8.19+commit.7dd6d404,etherscan,1,high,mintInflation;transfer;transferFrom;mintOnce,mintInflation 条件真时写 currentPeriodEnd 和 currentPeriodSupplyCap，假时不写；ERC20 _update 中 from 为零时操作 _totalSupply，非零时操作 _balances[from]，分支间读写变量不同。,,
0x3073f7aaa4db83f95e9fff17424f71d4751a3073,TRUE,TransparentUpgradeableProxy,v0.8.26+commit.8a97fa7a,etherscan,0,high,,TransparentUpgradeableProxy的fallback根据msg.sender是否为admin分支，但各分支仅读写同一EIP-1967实现槽或直接revert，未在不同分支操作不同状态变量。,,
0xd152f549545093347a162dce210e7293f1452150,TRUE,Disperse,v0.4.25+commit.59dbf8f1,etherscan,0,high,,合约未定义任何状态变量，所有函数均无分支读写不同存储变量的情况； disperseEther虽有if(balance>0)，但分支未涉及不同状态变量。,,
0xdef171fe48cf0115b1d80b88dc8eab59176fee57,TRUE,AugustusSwapper,v0.7.5+commit.eb77ed08,etherscan,0,high,,合约中虽存在fallback和transferTokens等运行时分支，但分支仅影响回退、外部调用或对同一状态变量的操作，未出现不同分支读写不同状态变量的情况。,,
0xcf5540fffcdc3d510b18bfca6d2b9987b0772559,TRUE,OdosRouterV2,v0.8.8+commit.dddeac2f,etherscan,1,high,swap;swapCompact;swapPermit2;swapMulti;swapMultiCompact,_swap/_swapMulti内部以referralCode阈值为分支：为真时读取referralLookup[referralCode]，为假时不读取，导致外部swap类函数读写集随referralCode变化。,,
0xe7351fd770a37282b91d153ee690b63579d6dd7f,TRUE,TransparentUpgradeableProxy,v0.8.9+commit.e5eed63a,etherscan,1,high,admin;implementation;changeAdmin;upgradeTo;upgradeToAndCall,ifAdmin 分支：管理员路径直接读写 admin/implementation 槽，非管理员路径 fallback 委托实现，delegatecall 可能读写任意状态，RW-set 不同,,
0xec6fc9be2d5e505b40a2df8b0622cd25333823db,FALSE,,,none,,,,,,
0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,TRUE,MaticToken,v0.5.2+commit.1df8f40c,etherscan,0,high,,合约的所有非view/public函数中均无运行时条件分支影响不同state variable的读写，仅存在require检查或SafeMath内部纯函数分支，不改变状态变量集合。,,
0xc944e90c64b2c07662a292be6244bdf05cda44a7,TRUE,GraphToken,v0.7.4+commit.3f05b770,etherscan,0,high,transfer;approve;transferFrom;mint;permit,所有非 view/public 函数中未发现运行时条件分支导致读写不同状态变量；分支仅用于 require 校验或 SafeMath 运算。,,
0x904567252d8f48555b7447c67dca23f0372e16be,TRUE,Kite,v0.8.30+commit.73712a01,etherscan,1,high,transferFrom;lzReceiveAndRevert,transferFrom 中 _spendAllowance 分支：allowance 非最大值时写 _allowances，否则不写，导致写集与 _balances 组合不同。lzReceiveAndRevert 中不可信 packet 跳过，不写 balances/totalSupply，可信则写，RW-set 随分支变化。,,
0x06cff7088619c7178f5e14f0b119458d08d2f5ef,FALSE,,,none,,,,,,
0xf411903cbc70a74d22900a5de66a2dda66507255,TRUE,VraToken,v0.6.12+commit.27d51765,etherscan,1,high,authorizeOperator;revokeOperator,authorizeOperator/revokeOperator 中，if 分支写 _revokedDefaultOperators，else 分支写 _operators，分支间读写的是不同 state variable，导致 RW-set 非固定。,,
0x92d6c1e31e14520e676a687f0a93788b716beff5,TRUE,DydxToken,v0.7.5+commit.eb77ed08,etherscan,1,high,delegateByType;delegateByTypeBySig;transfer;transferFrom,delegateByType和delegateByTypeBySig中_getDelegationDataByType按delegationType分支返回_votingSnapshots系列或_propositionPowerSnapshots系列，读写集合完全不同；transfer/transferFrom在限制期内额外读取_tokenTransferAllowlist，超期则不读。因此RW-set非固定。,,
0x5a98fcbea516cf06857215779fd812ca3bef1b32,TRUE,MiniMeToken,v0.4.24+commit.e67f0147,etherscan,1,high,transferFrom,当 msg.sender 不是 controller 时，会读写 allowed 映射；是 controller 时则不触碰 allowed，直接调用 doTransfer，导致不同分支读写集不同。,,
0x301d9bc22d66f7bc49329a9d9eb16d3ecc4a12b4,FALSE,,,none,,,,,,
0xbe0ed4138121ecfc5c0e56b40517da27e6c5226b,TRUE,AethirToken,v0.8.18+commit.87f61d96,etherscan,1,high,transfer;transferFrom,transfer/transferFrom 调用 _afterTokenTransfer；当 to 是合约自身且 from 非零时读写 totalTransferred 和 transferredAmount[from]，否则不触碰这些变量，故分支改变 RW 集。,,
0x76a0e27618462bdac7a29104bdcfff4e6bfcea2d,TRUE,ERC1967Proxy,v0.8.28+commit.7893614a,etherscan,0,high,fallback,所有非view/pure的外部函数（fallback）仅执行委托调用，内部无if/else等运行时分支读取不同状态变量，不存在分支依赖的可变读写集。,,
0x09c30cdcdd971423cb3ba757a47d56c35d06d818,TRUE,ERC1967Proxy,v0.8.24+commit.e11b9ed9,etherscan,0,high,,合约仅含 fallback() 和构造函数，fallback() 无任何条件分支直接委托调用；构造函数虽有 if (data.length > 0) 分支，但分支仅影响外部调用或检查，不读写不同的状态变量，且构造函数不属于 external/public 函数。,,
0xc6fd8084fb9b6a0768cf943c341049edd1085b82,FALSE,,,none,,,,,,
0xba3cb449bd2b4adddbc894d8697f5170800eadec,TRUE,CoWSwapEthFlow,v0.8.16+commit.07a7930e,etherscan,0,high,,各函数中的分支（如订单校验、无效化检查）依赖 orders 映射的运行时值，但不同分支仅读写同一 state variable `orders`，或仅影响事件/revert/return，未读写不同 state variable，因此 RW-set 实质固定。,,
0xf57e7e7c23978c3caec3c3548e3d615c346e79ff,TRUE,IMXToken,v0.8.0+commit.c7dfd78e,etherscan,0,high,,源码中仅有AccessControl的_grantRole/_revokeRole含if条件，但分支均读写同一_roles映射，未触碰不同state variable；其余函数无运行时分支，故不满足特性。,,
0x61649cd948e67e15dc76232f751f1f74bf8322a7,FALSE,,,none,,,,,,
0x3845badade8e6dff049820680d1f14bd3903a5d0,TRUE,Sand,v0.5.9+commit.e560f70d,etherscan,1,high,transferFrom;addAllowanceIfNeeded;paidCall;approveAndExecuteWithSpecificGas;approveAndExecuteWithSpecificGasAndChargeForIt,如transferFrom中，if(msg.sender!=from&&!_superOperators[msg.sender])分支读写_allowances，而另一分支不读写；其他函数类似，导致不同分支的state variable集合不同。,,
0x89c6340b1a1f4b25d36cd8b063d49045caf3f818,TRUE,Permit2Proxy,v0.8.17+commit.8df45f5f,etherscan,0,high,,所有非view/public函数的条件分支仅影响revert或外部调用，未有不同的本合约存储变量被分支读写。例如withdrawToken的if/else分别发送ETH或ERC20，但不读写本合约状态变量。,,
0x5f65f7b609678448494de4c87521cdf6cef1e932,FALSE,,,none,,,,,,
0x8d0d000ee44948fc98c9b98a4fa4921476f08b0d,TRUE,TransparentUpgradeableProxy,v0.8.14+commit.80d49f37,etherscan,1,high,admin;changeAdmin;upgradeTo;upgradeToAndCall;implementation,admin() 等函数在 ifAdmin 分支中，if 分支只读写 admin 槽位，else 分支通过 _fallback() 读取 implementation 槽位并 delegatecall，可能读写任意存储，导致不同分支读写变量集合不同。,,
0x8d8210a0252a706cb5de0c6f8e46b6d3692afc19,FALSE,,,none,,,,,,
0xe0f63a424a4439cbe457d80e4f4b51ad25b2c56c,TRUE,SPX,v0.8.19+commit.7dd6d404,etherscan,1,high,transfer;transferFrom;manualSwap,_transfer 中税档三元表达式分别读取 _finalBuyTax/_initialBuyTax 或 _finalSellTax/_initialSellTax；if (from != owner() && to != owner()) 分支额外读写 bots、_holderLastTransferTimestamp、_maxTxAmount、_buyCount 等变量，导致不同分支访问的状态变量集合不同。manualSwap 的 if(tokenBalance>0) 也会条件性写 _allowances 并触发交易。,,
0x156acd2bc5fc336d59baae602a2bd9b5e20d6672,TRUE,DexRouter,v0.8.17+commit.8df45f5f,etherscan,1,high,initialize,initialize 使用 initializer 修饰符，其内部 if (isTopLevelCall) 分支中，true 分支写入 _initializing，false 分支不写，导致不同分支读写的状态变量集合不同。,,
